[train_onemodel - 2018-11-29 02:03:30,545 - INFO] at epoch:  82, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:03:32,805 - INFO] at epoch:  82, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:03:35,982 - INFO] at epoch:  82, under eval mode, labeled_data dice: 0.935 
[train_onemodel - 2018-11-29 02:03:48,004 - INFO] at epoch:  82, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:03:50,084 - INFO] at epoch:  82, under eval mode, val_data dice: 0.844 
[train_onemodel - 2018-11-29 02:04:04,022 - INFO] at epoch:  83, under train mode, labeled_data dice: 0.932 
[train_onemodel - 2018-11-29 02:04:17,290 - INFO] at epoch:  83, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:04:19,581 - INFO] at epoch:  83, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:04:22,842 - INFO] at epoch:  83, under eval mode, labeled_data dice: 0.932 
[train_onemodel - 2018-11-29 02:04:34,707 - INFO] at epoch:  83, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:04:36,763 - INFO] at epoch:  83, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:04:50,902 - INFO] at epoch:  84, under train mode, labeled_data dice: 0.937 
[train_onemodel - 2018-11-29 02:05:04,150 - INFO] at epoch:  84, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:05:06,372 - INFO] at epoch:  84, under train mode, val_data dice: 0.854 
[train_onemodel - 2018-11-29 02:05:09,628 - INFO] at epoch:  84, under eval mode, labeled_data dice: 0.936 
[train_onemodel - 2018-11-29 02:05:21,879 - INFO] at epoch:  84, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:05:24,008 - INFO] at epoch:  84, under eval mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:05:38,112 - INFO] at epoch:  85, under train mode, labeled_data dice: 0.933 
[train_onemodel - 2018-11-29 02:05:51,491 - INFO] at epoch:  85, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:05:53,781 - INFO] at epoch:  85, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:05:57,023 - INFO] at epoch:  85, under eval mode, labeled_data dice: 0.938 
[train_onemodel - 2018-11-29 02:06:08,905 - INFO] at epoch:  85, under eval mode, unlabeled_data dice: 0.856 
[train_onemodel - 2018-11-29 02:06:10,890 - INFO] at epoch:  85, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:06:24,970 - INFO] at epoch:  86, under train mode, labeled_data dice: 0.940 
[train_onemodel - 2018-11-29 02:06:38,275 - INFO] at epoch:  86, under train mode, unlabeled_data dice: 0.856 
[train_onemodel - 2018-11-29 02:06:40,558 - INFO] at epoch:  86, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:06:43,745 - INFO] at epoch:  86, under eval mode, labeled_data dice: 0.942 
[train_onemodel - 2018-11-29 02:06:55,301 - INFO] at epoch:  86, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:06:57,403 - INFO] at epoch:  86, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:07:11,271 - INFO] at epoch:  87, under train mode, labeled_data dice: 0.936 
[train_onemodel - 2018-11-29 02:07:24,460 - INFO] at epoch:  87, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:07:26,746 - INFO] at epoch:  87, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:07:29,885 - INFO] at epoch:  87, under eval mode, labeled_data dice: 0.937 
[train_onemodel - 2018-11-29 02:07:41,921 - INFO] at epoch:  87, under eval mode, unlabeled_data dice: 0.848 
[train_onemodel - 2018-11-29 02:07:44,061 - INFO] at epoch:  87, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:07:57,943 - INFO] at epoch:  88, under train mode, labeled_data dice: 0.937 
[train_onemodel - 2018-11-29 02:08:11,049 - INFO] at epoch:  88, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:08:13,375 - INFO] at epoch:  88, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:08:16,578 - INFO] at epoch:  88, under eval mode, labeled_data dice: 0.941 
[train_onemodel - 2018-11-29 02:08:28,192 - INFO] at epoch:  88, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:08:30,268 - INFO] at epoch:  88, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:08:44,169 - INFO] at epoch:  89, under train mode, labeled_data dice: 0.938 
[train_onemodel - 2018-11-29 02:08:56,940 - INFO] at epoch:  89, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:08:59,186 - INFO] at epoch:  89, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:09:02,314 - INFO] at epoch:  89, under eval mode, labeled_data dice: 0.938 
[train_onemodel - 2018-11-29 02:09:13,924 - INFO] at epoch:  89, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:09:16,029 - INFO] at epoch:  89, under eval mode, val_data dice: 0.843 
[train_onemodel - 2018-11-29 02:09:30,022 - INFO] at epoch:  90, under train mode, labeled_data dice: 0.940 
[train_onemodel - 2018-11-29 02:09:42,970 - INFO] at epoch:  90, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:09:45,273 - INFO] at epoch:  90, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:09:48,462 - INFO] at epoch:  90, under eval mode, labeled_data dice: 0.938 
[train_onemodel - 2018-11-29 02:10:00,268 - INFO] at epoch:  90, under eval mode, unlabeled_data dice: 0.845 
[train_onemodel - 2018-11-29 02:10:02,363 - INFO] at epoch:  90, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:10:16,241 - INFO] at epoch:  91, under train mode, labeled_data dice: 0.939 
[train_onemodel - 2018-11-29 02:10:28,926 - INFO] at epoch:  91, under train mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:10:31,189 - INFO] at epoch:  91, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:10:34,243 - INFO] at epoch:  91, under eval mode, labeled_data dice: 0.938 
[train_onemodel - 2018-11-29 02:10:46,229 - INFO] at epoch:  91, under eval mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:10:48,282 - INFO] at epoch:  91, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:11:02,389 - INFO] at epoch:  92, under train mode, labeled_data dice: 0.940 
[train_onemodel - 2018-11-29 02:11:15,616 - INFO] at epoch:  92, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:11:17,931 - INFO] at epoch:  92, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:11:21,163 - INFO] at epoch:  92, under eval mode, labeled_data dice: 0.940 
[train_onemodel - 2018-11-29 02:11:33,129 - INFO] at epoch:  92, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:11:35,208 - INFO] at epoch:  92, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:11:49,156 - INFO] at epoch:  93, under train mode, labeled_data dice: 0.943 
[train_onemodel - 2018-11-29 02:12:02,125 - INFO] at epoch:  93, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:12:04,389 - INFO] at epoch:  93, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:12:07,467 - INFO] at epoch:  93, under eval mode, labeled_data dice: 0.941 
[train_onemodel - 2018-11-29 02:12:19,264 - INFO] at epoch:  93, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:12:21,393 - INFO] at epoch:  93, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:12:35,380 - INFO] at epoch:  94, under train mode, labeled_data dice: 0.933 
[train_onemodel - 2018-11-29 02:12:48,389 - INFO] at epoch:  94, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:12:50,672 - INFO] at epoch:  94, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:12:53,927 - INFO] at epoch:  94, under eval mode, labeled_data dice: 0.936 
[train_onemodel - 2018-11-29 02:13:05,915 - INFO] at epoch:  94, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:13:07,950 - INFO] at epoch:  94, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:13:21,643 - INFO] at epoch:  95, under train mode, labeled_data dice: 0.943 
[train_onemodel - 2018-11-29 02:13:34,990 - INFO] at epoch:  95, under train mode, unlabeled_data dice: 0.848 
[train_onemodel - 2018-11-29 02:13:37,358 - INFO] at epoch:  95, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:13:40,609 - INFO] at epoch:  95, under eval mode, labeled_data dice: 0.942 
[train_onemodel - 2018-11-29 02:13:52,705 - INFO] at epoch:  95, under eval mode, unlabeled_data dice: 0.849 
[train_onemodel - 2018-11-29 02:13:54,748 - INFO] at epoch:  95, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:14:08,682 - INFO] at epoch:  96, under train mode, labeled_data dice: 0.942 
[train_onemodel - 2018-11-29 02:14:21,819 - INFO] at epoch:  96, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:14:24,120 - INFO] at epoch:  96, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:14:27,322 - INFO] at epoch:  96, under eval mode, labeled_data dice: 0.943 
[train_onemodel - 2018-11-29 02:14:39,157 - INFO] at epoch:  96, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:14:41,219 - INFO] at epoch:  96, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:14:55,123 - INFO] at epoch:  97, under train mode, labeled_data dice: 0.944 
[train_onemodel - 2018-11-29 02:15:08,095 - INFO] at epoch:  97, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:15:10,363 - INFO] at epoch:  97, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:15:13,499 - INFO] at epoch:  97, under eval mode, labeled_data dice: 0.944 
[train_onemodel - 2018-11-29 02:15:25,529 - INFO] at epoch:  97, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:15:27,627 - INFO] at epoch:  97, under eval mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:15:41,630 - INFO] at epoch:  98, under train mode, labeled_data dice: 0.943 
[train_onemodel - 2018-11-29 02:15:54,881 - INFO] at epoch:  98, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:15:57,175 - INFO] at epoch:  98, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:16:00,353 - INFO] at epoch:  98, under eval mode, labeled_data dice: 0.945 
[train_onemodel - 2018-11-29 02:16:12,319 - INFO] at epoch:  98, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:16:14,410 - INFO] at epoch:  98, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:16:28,417 - INFO] at epoch:  99, under train mode, labeled_data dice: 0.944 
[train_onemodel - 2018-11-29 02:16:41,561 - INFO] at epoch:  99, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:16:43,809 - INFO] at epoch:  99, under train mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:16:46,960 - INFO] at epoch:  99, under eval mode, labeled_data dice: 0.948 
[train_onemodel - 2018-11-29 02:16:58,618 - INFO] at epoch:  99, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:17:00,742 - INFO] at epoch:  99, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:17:14,765 - INFO] at epoch: 100, under train mode, labeled_data dice: 0.945 
[train_onemodel - 2018-11-29 02:17:28,110 - INFO] at epoch: 100, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:17:30,353 - INFO] at epoch: 100, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:17:33,611 - INFO] at epoch: 100, under eval mode, labeled_data dice: 0.948 
[train_onemodel - 2018-11-29 02:17:45,971 - INFO] at epoch: 100, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:17:48,037 - INFO] at epoch: 100, under eval mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:18:02,239 - INFO] at epoch: 101, under train mode, labeled_data dice: 0.945 
[train_onemodel - 2018-11-29 02:18:15,073 - INFO] at epoch: 101, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:18:17,353 - INFO] at epoch: 101, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:18:20,441 - INFO] at epoch: 101, under eval mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:18:32,516 - INFO] at epoch: 101, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:18:34,580 - INFO] at epoch: 101, under eval mode, val_data dice: 0.844 
[train_onemodel - 2018-11-29 02:18:48,421 - INFO] at epoch: 102, under train mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:19:01,985 - INFO] at epoch: 102, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:19:04,259 - INFO] at epoch: 102, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:19:07,274 - INFO] at epoch: 102, under eval mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:19:19,236 - INFO] at epoch: 102, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:19:21,255 - INFO] at epoch: 102, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:19:35,308 - INFO] at epoch: 103, under train mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:19:48,383 - INFO] at epoch: 103, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:19:50,738 - INFO] at epoch: 103, under train mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:19:54,113 - INFO] at epoch: 103, under eval mode, labeled_data dice: 0.949 
[train_onemodel - 2018-11-29 02:20:06,188 - INFO] at epoch: 103, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:20:08,335 - INFO] at epoch: 103, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:20:22,507 - INFO] at epoch: 104, under train mode, labeled_data dice: 0.946 
[train_onemodel - 2018-11-29 02:20:35,996 - INFO] at epoch: 104, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:20:38,317 - INFO] at epoch: 104, under train mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:20:41,535 - INFO] at epoch: 104, under eval mode, labeled_data dice: 0.948 
[train_onemodel - 2018-11-29 02:20:53,844 - INFO] at epoch: 104, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:20:55,916 - INFO] at epoch: 104, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:21:09,887 - INFO] at epoch: 105, under train mode, labeled_data dice: 0.946 
[train_onemodel - 2018-11-29 02:21:23,112 - INFO] at epoch: 105, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:21:25,348 - INFO] at epoch: 105, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:21:28,406 - INFO] at epoch: 105, under eval mode, labeled_data dice: 0.949 
[train_onemodel - 2018-11-29 02:21:40,628 - INFO] at epoch: 105, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:21:42,717 - INFO] at epoch: 105, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:21:56,475 - INFO] at epoch: 106, under train mode, labeled_data dice: 0.951 
[train_onemodel - 2018-11-29 02:22:09,781 - INFO] at epoch: 106, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:22:11,916 - INFO] at epoch: 106, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:22:15,149 - INFO] at epoch: 106, under eval mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:22:26,803 - INFO] at epoch: 106, under eval mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:22:28,845 - INFO] at epoch: 106, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:22:42,715 - INFO] at epoch: 107, under train mode, labeled_data dice: 0.948 
[train_onemodel - 2018-11-29 02:22:56,052 - INFO] at epoch: 107, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:22:58,345 - INFO] at epoch: 107, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:23:01,286 - INFO] at epoch: 107, under eval mode, labeled_data dice: 0.949 
[train_onemodel - 2018-11-29 02:23:12,895 - INFO] at epoch: 107, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:23:14,954 - INFO] at epoch: 107, under eval mode, val_data dice: 0.848 
[train_onemodel - 2018-11-29 02:23:29,053 - INFO] at epoch: 108, under train mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:23:42,442 - INFO] at epoch: 108, under train mode, unlabeled_data dice: 0.844 
[train_onemodel - 2018-11-29 02:23:44,713 - INFO] at epoch: 108, under train mode, val_data dice: 0.846 
[train_onemodel - 2018-11-29 02:23:47,851 - INFO] at epoch: 108, under eval mode, labeled_data dice: 0.948 
[train_onemodel - 2018-11-29 02:23:59,764 - INFO] at epoch: 108, under eval mode, unlabeled_data dice: 0.844 
[train_onemodel - 2018-11-29 02:24:01,852 - INFO] at epoch: 108, under eval mode, val_data dice: 0.843 
[train_onemodel - 2018-11-29 02:24:15,733 - INFO] at epoch: 109, under train mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:24:29,028 - INFO] at epoch: 109, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:24:31,298 - INFO] at epoch: 109, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:24:34,562 - INFO] at epoch: 109, under eval mode, labeled_data dice: 0.951 
[train_onemodel - 2018-11-29 02:24:46,383 - INFO] at epoch: 109, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:24:48,571 - INFO] at epoch: 109, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:25:02,732 - INFO] at epoch: 110, under train mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:25:15,780 - INFO] at epoch: 110, under train mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:25:18,043 - INFO] at epoch: 110, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:25:21,270 - INFO] at epoch: 110, under eval mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:25:33,095 - INFO] at epoch: 110, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:25:35,139 - INFO] at epoch: 110, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:25:49,157 - INFO] at epoch: 111, under train mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:26:02,317 - INFO] at epoch: 111, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:26:04,618 - INFO] at epoch: 111, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:26:07,666 - INFO] at epoch: 111, under eval mode, labeled_data dice: 0.951 
[train_onemodel - 2018-11-29 02:26:19,602 - INFO] at epoch: 111, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:26:21,743 - INFO] at epoch: 111, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:26:35,732 - INFO] at epoch: 112, under train mode, labeled_data dice: 0.949 
[train_onemodel - 2018-11-29 02:26:49,074 - INFO] at epoch: 112, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:26:51,321 - INFO] at epoch: 112, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:26:54,568 - INFO] at epoch: 112, under eval mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:27:06,563 - INFO] at epoch: 112, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:27:08,669 - INFO] at epoch: 112, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:27:22,646 - INFO] at epoch: 113, under train mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:27:35,916 - INFO] at epoch: 113, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:27:38,260 - INFO] at epoch: 113, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:27:41,488 - INFO] at epoch: 113, under eval mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:27:53,345 - INFO] at epoch: 113, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:27:55,358 - INFO] at epoch: 113, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:28:09,159 - INFO] at epoch: 114, under train mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:28:22,388 - INFO] at epoch: 114, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:28:24,692 - INFO] at epoch: 114, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:28:27,845 - INFO] at epoch: 114, under eval mode, labeled_data dice: 0.952 
[train_onemodel - 2018-11-29 02:28:39,835 - INFO] at epoch: 114, under eval mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:28:41,938 - INFO] at epoch: 114, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:28:55,898 - INFO] at epoch: 115, under train mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:29:09,127 - INFO] at epoch: 115, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:29:11,440 - INFO] at epoch: 115, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:29:14,587 - INFO] at epoch: 115, under eval mode, labeled_data dice: 0.947 
[train_onemodel - 2018-11-29 02:29:26,480 - INFO] at epoch: 115, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:29:28,578 - INFO] at epoch: 115, under eval mode, val_data dice: 0.845 
[train_onemodel - 2018-11-29 02:29:42,407 - INFO] at epoch: 116, under train mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:29:55,682 - INFO] at epoch: 116, under train mode, unlabeled_data dice: 0.855 
[train_onemodel - 2018-11-29 02:29:57,987 - INFO] at epoch: 116, under train mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:30:01,153 - INFO] at epoch: 116, under eval mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:30:13,180 - INFO] at epoch: 116, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:30:15,301 - INFO] at epoch: 116, under eval mode, val_data dice: 0.849 
[train_onemodel - 2018-11-29 02:30:29,508 - INFO] at epoch: 117, under train mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:30:43,022 - INFO] at epoch: 117, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:30:45,286 - INFO] at epoch: 117, under train mode, val_data dice: 0.854 
[train_onemodel - 2018-11-29 02:30:48,353 - INFO] at epoch: 117, under eval mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:31:00,447 - INFO] at epoch: 117, under eval mode, unlabeled_data dice: 0.852 
[train_onemodel - 2018-11-29 02:31:02,457 - INFO] at epoch: 117, under eval mode, val_data dice: 0.850 
[train_onemodel - 2018-11-29 02:31:16,445 - INFO] at epoch: 118, under train mode, labeled_data dice: 0.950 
[train_onemodel - 2018-11-29 02:31:29,756 - INFO] at epoch: 118, under train mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:31:32,058 - INFO] at epoch: 118, under train mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:31:35,242 - INFO] at epoch: 118, under eval mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:31:47,168 - INFO] at epoch: 118, under eval mode, unlabeled_data dice: 0.849 
[train_onemodel - 2018-11-29 02:31:49,259 - INFO] at epoch: 118, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:32:03,454 - INFO] at epoch: 119, under train mode, labeled_data dice: 0.953 
[train_onemodel - 2018-11-29 02:32:16,657 - INFO] at epoch: 119, under train mode, unlabeled_data dice: 0.854 
[train_onemodel - 2018-11-29 02:32:18,976 - INFO] at epoch: 119, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:32:22,091 - INFO] at epoch: 119, under eval mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:32:34,142 - INFO] at epoch: 119, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:32:36,195 - INFO] at epoch: 119, under eval mode, val_data dice: 0.852 
[train_onemodel - 2018-11-29 02:32:50,293 - INFO] at epoch: 120, under train mode, labeled_data dice: 0.951 
[train_onemodel - 2018-11-29 02:33:03,222 - INFO] at epoch: 120, under train mode, unlabeled_data dice: 0.850 
[train_onemodel - 2018-11-29 02:33:05,376 - INFO] at epoch: 120, under train mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:33:08,487 - INFO] at epoch: 120, under eval mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:33:20,479 - INFO] at epoch: 120, under eval mode, unlabeled_data dice: 0.848 
[train_onemodel - 2018-11-29 02:33:22,502 - INFO] at epoch: 120, under eval mode, val_data dice: 0.847 
[train_onemodel - 2018-11-29 02:33:36,417 - INFO] at epoch: 121, under train mode, labeled_data dice: 0.954 
[train_onemodel - 2018-11-29 02:33:49,560 - INFO] at epoch: 121, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:33:51,819 - INFO] at epoch: 121, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:33:55,076 - INFO] at epoch: 121, under eval mode, labeled_data dice: 0.956 
[train_onemodel - 2018-11-29 02:34:07,133 - INFO] at epoch: 121, under eval mode, unlabeled_data dice: 0.851 
[train_onemodel - 2018-11-29 02:34:09,253 - INFO] at epoch: 121, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:34:23,365 - INFO] at epoch: 122, under train mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:34:36,978 - INFO] at epoch: 122, under train mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:34:39,308 - INFO] at epoch: 122, under train mode, val_data dice: 0.853 
[train_onemodel - 2018-11-29 02:34:42,471 - INFO] at epoch: 122, under eval mode, labeled_data dice: 0.955 
[train_onemodel - 2018-11-29 02:34:54,192 - INFO] at epoch: 122, under eval mode, unlabeled_data dice: 0.853 
[train_onemodel - 2018-11-29 02:34:56,337 - INFO] at epoch: 122, under eval mode, val_data dice: 0.851 
[train_onemodel - 2018-11-29 02:35:10,358 - INFO] at epoch: 123, under train mode, labeled_data dice: 0.957 
[train_onemodel - 2018-11-29 02:35:23,301 - INFO] at epoch: 123, under train mode, unlabeled_data dice: 0.854 
